id,study_id,sex,race,x1,x2,x3,x4,x5,x6,x7,x8,x9,learn
7539,4,0,1,,,,0,,,,,,
7540,4,0,1,0,0,0,0,0,1,0,0,0,3
7541,4,0,1,0,0,0,0,0,1,0,0,0,1
7542,4,0,1,0,1,1,0,0,1,0,0,0,5
7543,4,0,1,0,1,1,0,1,1,1,0,0,2
7544,4,0,1,0,0,0,0,0,1,0,0,0,3
7545,4,0,1,1,1,1,1,1,1,1,1,1,4
7546,4,0,1,1,1,1,0,1,1,1,1,0,5
7547,4,0,1,,,,,,,,,,
7548,4,0,1,1,1,1,0,1,1,0,1,1,1
7549,4,0,1,1,1,1,1,1,1,1,1,1,1
7550,4,0,1,1,1,1,0,1,1,1,1,1,2
7551,4,0,1,1,1,1,1,1,1,1,0,1,0
7552,4,0,1,0,0,0,0,0,0,0,0,0,5
7553,4,0,1,1,0,0,0,0,1,0,0,0,3
7554,4,0,1,1,0,1,1,1,1,1,1,1,0
7555,4,0,1,0,1,1,,1,0,1,1,1,0
7556,4,0,1,0,0,0,0,0,0,0,0,0,2
7557,4,0,1,0,0,0,0,0,0,0,0,0,5
7558,4,0,1,,,,,,,,,,
7559,4,0,1,1,1,1,1,1,1,1,0,1,1
7560,4,0,1,0,0,0,0,0,0,0,0,0,4
7561,4,0,1,0,0,0,,0,0,0,0,0,3
7562,4,0,1,0,0,0,0,0,0,1,0,0,3
7563,4,0,1,0,1,1,,1,1,1,0,0,5
7564,4,0,1,0,1,0,0,0,0,1,0,0,4
7565,4,0,1,0,0,0,,0,1,0,0,0,0
7566,4,0,1,1,1,0,,1,0,1,1,0,2
7567,4,0,1,1,1,1,1,1,1,1,1,1,1
7568,4,0,1,1,1,1,0,1,1,1,1,0,2
7569,4,0,1,1,1,1,,1,1,1,1,1,1
7570,4,0,1,1,1,1,1,1,1,1,1,1,1
7571,4,0,1,0,0,0,0,0,0,0,0,0,3
7572,4,0,1,1,1,1,1,1,1,1,1,1,4
7573,4,0,1,1,1,1,0,0,0,1,0,0,5
7574,4,0,1,0,1,1,,1,1,1,1,0,3
7575,4,0,1,0,0,0,0,0,0,0,0,0,2
7576,4,0,1,0,1,0,0,0,1,0,0,0,3
7577,4,0,1,0,1,1,0,0,1,1,0,0,4
7578,4,0,1,0,0,1,1,1,1,1,0,0,4
7579,4,0,1,1,1,1,1,1,1,1,1,1,0
7580,4,0,1,1,0,0,,0,0,0,0,0,0
7581,4,0,1,0,1,1,0,0,1,0,0,0,4
7582,4,0,1,1,1,1,0,1,1,1,0,0,4
7583,4,0,1,0,0,0,0,0,0,0,0,0,1
7584,4,0,1,0,0,0,1,0,1,1,1,1,4
7585,4,0,1,0,0,0,0,0,1,1,0,0,4
7586,4,0,1,1,1,1,1,1,1,1,1,1,2
7587,4,0,1,0,0,1,,0,1,1,1,0,4
7588,4,0,1,0,0,1,,0,1,1,0,0,4
7589,4,0,1,0,1,1,1,1,1,1,1,1,2
7590,4,0,1,1,0,1,1,1,1,1,1,1,2
7591,4,0,1,0,1,1,1,0,1,1,1,1,2
7592,4,0,1,0,1,1,,0,1,0,0,0,1
7593,4,0,1,0,0,0,0,0,1,0,0,0,5
7594,4,0,1,1,1,1,0,1,1,1,0,0,2
7595,4,0,1,0,0,1,0,0,0,1,0,0,5
7596,4,0,1,1,0,1,0,1,1,1,0,0,1
7597,4,0,1,0,0,0,0,0,0,0,0,0,5
7598,4,0,1,0,0,1,0,0,0,1,0,0,3
7599,4,0,1,0,0,0,,0,0,0,0,0,5
7600,4,0,1,1,1,1,1,1,1,1,1,1,1
7601,4,0,1,1,1,1,,1,1,1,1,1,2
7602,4,0,1,0,0,0,0,0,0,0,0,0,1
7603,4,0,1,0,0,0,0,0,0,0,0,0,3
7604,4,0,1,0,0,0,0,0,0,0,0,0,5
7605,4,0,1,1,1,1,1,1,1,1,1,1,2
7606,4,0,1,0,1,1,1,1,1,1,1,1,3
7607,4,0,1,1,1,1,0,0,1,1,0,0,5
7608,4,0,1,1,1,1,1,1,1,1,1,1,4
7609,4,0,1,1,1,0,0,0,1,0,0,0,3
7610,4,0,1,0,0,0,0,0,0,0,0,0,2
7611,4,0,1,1,1,1,0,1,1,1,1,1,2
7612,4,0,1,0,0,1,1,1,1,1,1,0,2
7613,4,0,1,0,0,1,0,0,1,0,1,0,4
7614,4,0,1,1,1,1,0,1,1,1,1,1,2
7615,4,0,1,0,1,1,1,1,1,1,0,0,1
7616,4,0,1,0,0,0,0,0,0,0,0,0,1
7617,4,0,1,0,0,0,0,0,0,0,0,0,3
7618,4,0,1,0,1,1,0,1,1,1,1,1,2
7619,4,0,1,0,1,1,0,1,1,0,1,0,4
7620,4,0,1,0,0,1,0,0,1,0,0,0,5
7621,4,0,1,1,1,1,,1,1,1,1,0,5
7622,4,0,1,0,0,0,0,0,0,0,0,0,3
7623,4,0,1,1,0,0,,0,0,1,1,0,2
7624,4,0,1,0,0,1,0,1,0,1,1,0,1
7625,4,0,1,,,,,,,,,,
7626,4,0,1,0,0,0,,1,1,0,1,0,4
7627,4,0,1,0,1,1,1,0,1,0,0,0,3
7628,4,0,1,1,1,0,1,1,1,1,0,0,2
7629,4,0,1,0,1,1,1,0,1,1,1,0,3
7630,4,0,1,1,1,1,,1,1,1,1,0,4
7631,4,0,1,0,0,0,0,0,0,0,0,0,5
7632,4,0,1,1,1,1,0,1,1,1,1,1,3
7633,4,0,1,0,0,0,0,0,0,0,0,0,3
7634,4,0,1,,,,,,,,,,
7635,4,0,1,1,1,1,0,1,1,1,1,1,2
7636,4,0,1,1,1,1,1,1,1,1,1,1,0
7637,4,0,1,1,1,1,1,0,1,1,0,0,4
7638,4,0,1,0,0,0,0,0,1,0,0,0,2
7639,4,0,1,0,0,0,0,1,1,0,0,0,5
7640,4,0,1,0,0,0,1,1,1,1,1,0,0
7641,4,0,1,0,1,1,1,1,1,1,1,0,4
7642,4,0,1,0,0,0,0,0,0,0,0,0,5
7643,4,0,1,0,1,0,0,0,0,0,0,0,5
7644,4,0,1,1,1,1,1,1,1,1,1,1,1
7645,4,0,1,1,1,1,1,1,1,1,1,1,1
7646,4,0,1,0,1,1,0,1,1,1,1,1,3
7647,4,0,1,0,0,0,0,0,0,0,0,0,3
7648,4,0,1,0,0,1,0,1,1,1,0,0,2
7649,4,0,1,0,0,0,0,0,0,0,0,0,2
7650,4,0,1,0,1,1,0,0,1,1,0,0,5
7651,4,0,1,0,0,0,0,0,0,1,0,0,3
7652,4,0,1,0,0,0,,0,0,0,0,0,3
7653,4,0,1,0,1,1,1,1,1,1,1,1,3
7654,4,0,1,1,1,1,1,1,1,1,1,1,3
7655,4,0,1,0,1,1,0,0,1,1,0,0,3
7656,4,0,1,0,0,0,0,0,1,0,0,0,3
7657,4,0,1,0,0,0,,0,0,0,0,0,5
7658,4,0,1,0,1,1,,0,1,1,0,0,2
7659,4,0,1,0,1,1,1,1,1,1,1,0,4
7660,4,0,1,0,0,0,0,0,0,1,0,0,2
7661,4,0,1,0,0,0,0,0,0,1,0,0,3
7662,4,0,1,0,1,1,0,0,0,0,0,0,5
7663,4,0,1,1,1,1,0,1,1,1,1,1,4
7664,4,0,1,0,1,1,1,1,1,1,1,0,4
7665,4,0,1,0,1,1,1,1,1,1,1,1,3
7666,4,0,1,1,1,1,1,1,1,1,1,0,2
7667,4,0,1,0,1,1,1,1,0,1,0,0,4
7668,4,0,1,1,1,0,1,1,1,1,1,1,1
7669,4,0,1,0,1,1,1,0,1,1,1,1,1
7670,4,0,1,0,0,0,0,0,0,1,0,0,0
7671,4,0,1,0,1,0,1,1,1,1,1,1,0
7672,4,0,1,1,1,1,1,1,1,1,1,1,3
7673,4,0,1,0,1,1,,1,1,1,1,1,4
7674,4,0,1,0,0,0,0,0,0,0,0,0,5
7675,4,0,1,0,0,0,,0,0,0,0,0,4
7676,4,0,1,0,0,1,1,0,1,1,0,0,0
7677,4,0,1,0,1,1,1,1,1,1,0,0,2
7678,4,0,1,1,0,1,1,1,0,0,1,0,3
7679,4,0,1,1,1,1,0,1,1,1,1,0,2
7680,4,0,1,0,0,0,0,0,0,0,0,0,3
7681,4,0,1,,,,,,,,,,
7682,4,0,1,1,1,1,1,1,1,1,1,1,2
7683,4,0,1,0,0,0,0,0,0,0,0,0,5
7684,4,0,1,0,1,0,0,1,1,0,1,0,3
7685,4,0,1,0,0,1,0,0,0,1,0,0,4
7686,4,0,1,0,1,1,0,0,1,1,1,0,3
7687,4,0,1,1,0,1,0,0,1,1,1,0,3
7688,4,0,1,1,1,1,1,1,1,1,1,1,2
7689,4,0,1,1,0,1,1,0,0,1,1,1,3
7690,4,0,1,1,1,1,,1,1,1,1,1,0
7691,4,0,1,0,1,1,0,0,0,0,0,1,5
7692,4,0,1,0,0,1,1,0,1,1,0,0,2
7693,4,0,1,0,1,0,1,0,0,0,0,0,5
7694,4,0,1,1,1,1,1,1,1,1,1,1,1
7695,4,0,1,0,0,0,0,0,0,0,0,0,3
7696,4,0,1,0,1,0,0,1,1,1,0,0,0
7697,4,0,1,,,,0,,,,,,
7698,4,0,1,0,0,0,0,0,0,0,0,0,3
7699,4,0,1,1,1,1,1,1,1,1,1,1,3
7700,4,0,1,0,0,0,0,0,0,1,0,0,4
7701,4,0,1,0,1,1,1,0,1,1,1,1,3
7702,4,0,1,0,1,1,0,1,1,0,0,0,4
7703,4,0,1,1,1,1,0,0,1,1,1,0,2
7704,4,0,1,0,0,0,0,0,0,0,0,0,4
7705,4,0,1,0,1,1,0,1,1,1,1,1,5
7706,4,0,1,0,0,0,0,0,1,0,0,0,0
7707,4,0,1,0,0,0,0,0,1,1,0,1,2
7708,4,0,1,1,0,0,,1,1,1,0,0,3
7709,4,0,1,0,0,1,0,0,0,1,0,0,3
7710,4,0,1,0,1,1,0,1,1,1,1,1,0
7711,4,0,1,0,0,0,0,0,1,1,0,0,4
7712,4,0,1,1,1,1,,1,1,0,1,1,0
7713,4,0,1,0,1,1,1,1,1,1,0,0,3
7714,4,0,1,0,1,0,0,0,1,0,0,0,5
7715,4,0,1,,,,0,,,,,,
7716,4,0,1,1,1,1,1,1,1,1,1,1,2
7717,4,0,1,0,0,0,0,0,0,0,0,0,5
7718,4,0,1,1,1,1,0,1,1,1,1,1,3
7719,4,0,1,,,,,,,,,,
7720,4,0,1,,,,0,,,,,,
7721,4,0,1,0,0,0,0,0,1,0,0,0,0
7722,4,0,1,0,1,1,1,0,1,1,0,1,4
7723,4,0,1,0,1,1,1,1,1,1,1,1,3
7724,4,0,1,0,0,0,0,1,1,0,0,0,4
7725,4,0,1,1,1,1,1,1,1,1,1,1,2
7726,4,0,1,0,1,0,0,0,0,0,0,0,5
7727,4,0,1,0,0,0,0,0,0,0,0,0,4
7728,4,0,1,0,0,1,0,0,1,1,0,0,3
7729,4,0,1,0,0,0,0,0,1,1,0,0,1
7730,4,0,1,1,1,1,1,1,1,1,1,1,3
7731,4,0,1,,,,,,,,,,
7732,4,0,1,0,0,0,0,0,0,0,0,0,2
7733,4,0,1,0,1,1,1,1,1,1,1,1,4
7734,4,0,1,0,1,1,1,1,1,1,0,0,3
7735,4,0,1,0,0,0,0,0,0,1,0,0,4
7736,4,0,1,,,,,,,,,,
7737,4,0,1,0,0,0,,0,1,0,0,0,0
7738,4,0,1,0,0,0,0,0,0,0,0,0,0
7739,4,0,1,0,0,0,0,0,0,0,0,0,5
7740,4,0,1,0,0,0,0,0,1,0,0,0,1
7741,4,0,1,,,,,,,,,,
7742,4,0,1,0,0,0,0,0,0,0,0,0,2
7743,4,0,1,1,1,1,1,0,1,1,1,1,2
7744,4,0,1,,,,,,,,,,
7745,4,0,1,0,0,0,0,1,1,1,1,0,3
7746,4,0,1,,,,0,,,,,,
7747,4,0,1,0,0,0,0,0,0,0,0,0,2
7748,4,0,1,1,1,1,,1,1,1,1,1,1
7749,4,0,1,1,1,1,,1,1,1,1,0,0
7750,4,0,1,1,1,1,0,1,1,1,0,0,4
7751,4,0,1,0,0,0,0,0,0,0,0,0,5
7752,4,0,1,1,1,0,0,0,0,1,0,0,3
7753,4,0,1,0,1,1,0,0,1,0,0,0,2
7754,4,0,1,0,0,0,0,0,0,0,0,0,5
7755,4,0,1,0,0,0,0,0,1,0,0,0,5
7756,4,0,1,0,0,1,,1,1,0,0,0,4
7757,4,0,1,1,0,1,0,0,0,0,0,0,4
7758,4,0,1,0,0,0,0,0,0,0,0,0,3
7759,4,0,1,,,,,,,,,,
7760,4,0,1,0,0,1,1,0,1,1,0,0,5
7761,4,0,1,0,0,1,0,0,1,0,0,0,5
7762,4,0,1,1,1,1,0,1,1,1,1,1,2
7763,4,0,1,0,0,0,0,0,0,0,0,0,2
7764,4,0,1,0,0,0,0,0,0,0,0,0,5
7765,4,0,1,,,,,,,,,,
7766,4,0,1,0,0,0,0,0,1,1,0,0,1
7767,4,0,1,0,0,0,0,0,0,0,0,0,5
7768,4,0,1,,,,,,,,,,
7769,4,0,1,1,1,1,,1,1,1,1,1,3
7770,4,0,1,0,0,0,0,0,0,0,0,0,4
7771,4,0,1,,,,,,,,,,
7772,4,0,1,0,0,0,0,0,0,0,0,0,5
7773,4,0,1,0,0,0,0,0,0,0,0,0,4
7774,4,0,1,,,,,,,,,,
7775,4,0,1,,,,0,,,,,,
7776,4,0,1,0,0,0,0,0,0,0,1,0,1
7777,4,0,1,1,1,1,,1,1,1,0,1,2
7778,4,0,1,0,0,0,0,0,1,0,0,0,3
7779,4,0,1,0,0,0,,0,1,0,0,0,1
7780,4,0,1,1,1,1,1,1,1,1,1,1,2
7781,4,0,1,0,1,1,1,0,1,1,1,1,0
7782,4,0,1,0,0,0,,0,1,1,0,0,2
7783,4,0,1,1,1,1,1,1,1,1,1,1,1
7784,4,0,1,1,1,1,0,0,1,1,1,0,2
7785,4,0,1,0,1,1,1,1,1,1,1,0,2
7786,4,0,1,0,1,1,1,0,1,1,1,0,3
7787,4,0,1,1,0,1,1,1,1,1,1,0,2
7788,4,0,1,,,,0,,,,,,
7789,4,0,1,1,0,1,0,1,1,1,1,0,1
7790,4,0,1,0,0,1,0,0,0,0,0,0,2
7791,4,0,1,1,1,1,0,0,1,1,0,0,3
7792,4,0,1,1,0,1,1,0,1,1,1,0,1
7793,4,0,1,0,0,0,0,0,0,0,0,0,3
7794,4,0,1,0,0,0,0,0,1,0,0,0,2
7795,4,0,1,0,1,0,0,0,1,0,0,0,5
7796,4,0,1,0,0,0,0,0,1,0,0,0,3
7797,4,0,1,,,,,,,,,,
7798,4,0,1,1,1,1,1,1,1,1,1,1,4
7799,4,0,1,1,1,1,,1,1,1,1,1,2
7800,4,0,1,1,1,1,1,1,1,1,1,0,4
7801,4,0,1,1,1,1,0,1,1,1,1,1,1
7802,4,0,1,0,0,1,0,0,1,1,1,1,1
7803,4,0,1,,,,0,,,,,,
7804,4,0,1,0,0,1,0,0,0,0,0,0,4
7805,4,0,1,0,0,0,0,0,1,0,0,0,3
7806,4,0,1,0,0,0,,0,0,0,0,0,5
7807,4,0,1,,,,1,,,,,,
7808,4,1,0,0,0,1,0,0,0,0,0,0,5
7809,4,1,0,1,1,1,1,1,1,1,1,1,3
7810,4,1,0,,,,,,,,,,
7811,4,1,0,1,0,1,0,1,1,1,0,0,4
7812,4,1,0,1,1,1,1,0,1,1,0,0,4
7813,4,1,0,0,0,1,0,0,1,1,1,0,4
7814,4,1,0,,,,,,,,,,
7815,4,1,0,1,1,1,1,0,1,1,1,0,4
7816,4,1,0,0,0,0,0,0,0,0,1,0,0
7817,4,1,0,1,1,1,1,1,1,1,1,1,0
7818,4,1,0,1,0,1,0,1,1,1,1,1,2
7819,4,1,0,0,0,0,0,0,0,0,0,0,2
7820,4,1,0,1,1,0,0,1,1,1,1,1,1
7821,4,1,0,1,0,0,0,0,0,0,0,0,4
7822,4,1,0,0,0,0,0,0,0,0,0,0,5
7823,4,1,0,0,0,0,0,0,0,0,0,0,3
7824,4,1,0,0,0,0,,1,0,0,0,0,2
7825,4,1,0,0,0,0,0,0,1,1,0,0,3
7826,4,1,0,,,,,,,,,,
7827,4,1,0,1,1,1,1,1,1,1,0,0,2
7828,4,1,0,1,1,1,1,1,1,1,1,1,0
7829,4,1,0,0,0,0,0,0,0,0,0,0,4
7830,4,1,0,0,0,0,0,0,0,0,0,0,2
7831,4,1,0,0,0,0,0,0,0,0,0,0,3
7832,4,1,0,,,,,,,,,,
7833,4,1,0,0,0,0,0,0,0,1,0,0,3
7834,4,1,0,0,1,1,1,1,1,1,1,1,4
7835,4,1,0,1,1,1,,1,1,1,1,1,0
7836,4,1,0,0,0,0,0,0,1,0,0,0,2
7837,4,1,0,0,0,1,1,0,1,0,0,0,4
7838,4,1,0,0,0,0,,0,0,0,0,0,3
7839,4,1,0,0,0,0,0,0,0,0,0,0,5
7840,4,1,0,0,0,0,0,0,0,0,0,0,5
7841,4,1,0,0,0,0,1,0,1,1,0,0,4
7842,4,1,0,1,1,1,,1,1,1,1,1,2
7843,4,1,0,,,,1,,,,,,
7844,4,1,0,0,0,0,0,0,0,0,0,0,5
7845,4,1,0,0,0,0,,0,0,0,0,0,5
7846,4,1,0,1,0,1,1,0,0,1,1,1,3
7847,4,1,0,0,0,1,0,0,1,0,0,0,3
7848,4,1,0,1,1,0,1,1,1,1,1,1,4
7849,4,1,0,0,0,0,0,0,0,0,0,0,3
7850,4,1,0,,,,1,,,,,,
7851,4,1,0,,,,0,,,,,,
7852,4,1,0,1,1,1,1,1,0,1,1,1,4
7853,4,1,0,0,0,1,0,1,1,0,0,0,4
7854,4,1,0,,,,,,,,,,
7855,4,1,0,0,0,0,0,0,0,0,0,0,5
7856,4,1,0,0,0,0,1,0,1,0,0,0,5
7857,4,1,0,1,0,0,0,0,0,1,0,0,5
7858,4,1,0,0,0,0,0,0,0,1,0,0,4
7859,4,1,0,1,0,1,1,1,1,1,0,0,5
7860,4,1,0,0,0,0,0,0,1,1,0,0,1
7861,4,1,0,0,0,0,0,0,0,0,0,0,5
7862,4,1,0,0,0,0,,0,0,0,0,0,5
7863,4,1,0,0,0,0,,0,0,0,1,0,1
7864,4,1,0,0,0,0,0,0,0,0,0,0,4
7865,4,1,0,0,0,1,0,1,1,1,0,1,2
7866,4,1,0,1,1,1,1,1,1,1,1,1,3
7867,4,1,0,,,,,,,,,,
7868,4,1,0,1,1,0,1,0,1,1,1,0,4
7869,4,1,0,1,1,1,1,1,1,1,1,1,5
7870,4,1,0,1,1,0,1,1,0,1,1,1,2
7871,4,1,0,0,1,0,0,0,1,0,0,0,2
7872,4,1,0,0,0,0,0,0,0,0,0,0,3
7873,4,1,0,1,1,1,1,1,1,1,1,1,0
7874,4,1,0,1,1,1,,1,1,1,1,1,2
7875,4,1,0,0,0,0,,0,0,0,0,0,2
7876,4,1,0,1,0,0,0,0,0,0,0,0,3
7877,4,1,0,1,1,1,1,1,1,1,1,1,0
7878,4,1,0,0,0,0,0,0,0,0,0,0,3
7879,4,1,0,0,0,1,,0,0,0,0,0,5
7880,4,1,0,0,0,0,0,0,0,0,0,0,4
7881,4,1,0,0,0,0,0,0,0,1,0,0,2
7882,4,1,0,1,1,1,1,1,1,1,0,1,1
7883,4,1,0,0,0,0,0,0,0,0,0,0,5
7884,4,1,0,0,0,0,0,0,0,0,0,0,5
7885,4,1,0,,,,0,,,,,,
7886,4,1,0,0,0,0,,0,1,0,0,0,4
7887,4,1,0,0,0,0,0,0,0,0,0,0,5
7888,4,1,0,0,0,0,0,0,0,1,0,0,4
7889,4,1,0,,,,0,,,,,,
7890,4,1,0,0,0,0,0,0,0,0,0,0,2
7891,4,1,0,0,0,0,0,0,0,0,0,0,4
7892,4,1,0,0,0,0,,0,0,0,0,0,2
7893,4,1,0,0,0,0,0,0,0,0,0,0,5
7894,4,1,0,1,1,1,,0,1,1,0,0,4
7895,4,1,0,0,0,0,0,0,0,0,0,0,4
7896,4,1,0,1,1,1,0,1,1,1,1,1,2
7897,4,1,0,,,,,,,,,,
7898,4,1,0,,,,,,,,,,
7899,4,1,0,,,,,,,,,,
7900,4,1,0,0,0,0,0,0,0,0,0,0,5
7901,4,1,0,1,0,1,1,0,1,1,1,0,4
7902,4,1,0,0,0,1,,0,0,1,0,0,4
7903,4,1,0,,,,,,,,,,
7904,4,1,0,0,0,0,,0,0,0,0,0,5
7905,4,1,0,0,0,1,0,0,0,1,0,0,1
7906,4,1,0,1,0,0,,0,1,0,0,0,4
7907,4,1,0,0,0,0,1,0,0,0,0,0,4
7908,4,1,0,0,0,0,0,0,0,0,0,0,4
7909,4,1,0,1,0,0,1,0,0,1,0,0,1
7910,4,1,0,1,0,0,0,0,1,0,0,0,1
7911,4,1,0,1,1,1,1,1,1,1,1,1,1
7912,4,1,0,1,0,1,,0,0,1,1,0,0
7913,4,1,0,0,0,0,0,0,1,1,0,0,1
7914,4,1,0,0,0,0,0,0,0,1,0,0,5
7915,4,1,0,0,1,1,,0,0,1,0,0,2
7916,4,1,0,0,1,0,0,0,0,0,0,0,2
7917,4,1,0,1,1,1,1,1,1,1,1,1,1
7918,4,1,0,,,,0,,,,,,
7919,4,1,0,1,1,1,0,1,1,1,1,1,1
7920,4,1,0,0,0,0,0,0,1,0,0,0,3
7921,4,1,0,,,,,,,,,,
7922,4,1,0,1,1,1,,1,1,1,1,1,3
7923,4,1,0,1,0,1,,1,1,1,0,0,2
7924,4,1,0,0,0,1,1,1,1,1,0,0,0
7925,4,1,0,0,0,0,0,0,0,0,0,0,2
7926,4,1,0,1,1,0,1,1,1,1,1,1,1
7927,4,1,0,,,,,,,,,,
7928,4,1,0,0,0,0,0,0,0,0,0,0,5
7929,4,1,0,0,1,1,,1,1,1,1,1,2
7930,4,1,0,1,1,1,1,0,1,1,0,1,1
7931,4,1,0,0,1,1,0,0,0,1,0,0,4
7932,4,1,0,0,0,0,0,0,0,0,0,0,2
7933,4,1,0,0,0,1,0,1,1,0,0,0,4
7934,4,1,0,1,1,1,1,0,1,1,1,1,2
7935,4,1,0,,,,,,,,,,
7936,4,1,0,0,0,0,0,0,0,0,0,0,1
7937,4,1,0,0,0,1,0,0,0,0,1,0,4
7938,4,1,0,0,0,0,0,0,0,0,0,0,5
7939,4,1,0,0,0,0,1,0,1,0,1,1,3
7940,4,1,0,1,1,0,1,1,1,1,0,0,1
7941,4,1,0,0,0,1,0,0,0,1,1,0,2
7942,4,1,0,0,1,0,0,1,1,1,0,0,4
7943,4,1,0,1,1,1,1,1,1,1,1,1,2
7944,4,1,0,0,0,0,0,0,0,0,0,0,2
7945,4,1,0,,,,0,,,,,,
7946,4,1,0,0,0,0,0,0,0,0,0,0,4
7947,4,1,0,0,1,1,0,1,1,1,1,0,4
7948,4,1,0,1,0,1,,1,1,1,0,0,3
7949,4,1,0,1,0,0,1,1,1,0,0,0,1
7950,4,1,0,0,0,0,0,1,1,1,0,0,1
7951,4,1,0,0,1,1,0,0,1,0,0,0,4
7952,4,1,0,0,0,0,0,0,0,1,0,0,3
7953,4,1,0,0,0,1,1,0,1,1,0,0,5
7954,4,1,0,,,,,,,,,,
7955,4,1,0,1,0,1,1,1,1,1,1,1,4
7956,4,1,0,0,0,0,0,0,0,0,0,0,4
7957,4,1,0,0,0,0,0,0,0,0,0,0,4
7958,4,1,0,0,0,0,0,0,0,0,0,0,5
7959,4,1,0,,,,,,,,,,
7960,4,1,0,1,1,1,1,1,1,1,1,1,3
7961,4,1,0,,,,0,,,,,,
7962,4,1,0,1,0,0,1,1,0,0,1,1,3
7963,4,1,0,1,1,0,1,1,1,0,1,1,2
7964,4,1,0,1,1,1,0,1,1,1,1,1,1
7965,4,1,0,0,1,1,1,0,1,0,1,1,1
7966,4,1,0,0,1,1,0,1,1,1,0,0,4
7967,4,1,0,0,0,0,0,0,0,0,0,0,5
7968,4,1,0,0,0,0,0,0,1,1,0,0,3
7969,4,1,0,0,0,0,0,0,1,1,0,0,2
7970,4,1,0,0,1,1,1,1,1,1,1,0,4
7971,4,1,0,,,,,,,,,,
7972,4,1,0,1,0,1,0,0,1,1,0,0,4
7973,4,1,0,0,0,0,0,1,0,0,0,0,5
7974,4,1,0,0,0,1,0,0,0,1,0,0,4
7975,4,1,0,0,1,1,0,0,1,1,1,0,2
7976,4,1,0,0,1,1,1,1,1,1,0,0,4
7977,4,1,0,0,0,0,0,0,0,1,0,0,5
7978,4,1,0,0,0,0,0,0,0,1,0,0,2
7979,4,1,0,1,1,1,0,1,1,1,0,0,4
7980,4,1,0,,,,0,,,,,,
7981,4,1,0,0,0,1,1,0,0,0,0,0,5
7982,4,1,0,0,1,1,0,1,0,1,1,0,4
7983,4,1,0,0,1,1,1,0,1,1,0,0,2
7984,4,1,0,,,,0,,,,,,
7985,4,1,0,0,1,0,0,0,1,1,0,0,3
7986,4,1,0,1,1,1,,1,1,1,0,0,3
7987,4,1,0,0,0,1,0,1,0,1,1,0,1
7988,4,1,0,0,0,1,1,1,1,1,1,1,2
7989,4,1,0,,,,,,,,,,
7990,4,1,0,,,,,,,,,,
7991,4,1,0,0,0,0,0,0,0,0,0,0,5
7992,4,1,0,0,0,1,0,1,1,1,0,0,3
7993,4,1,0,0,0,0,0,0,0,1,0,0,4
7994,4,1,0,,,,0,,,,,,
7995,4,1,0,0,1,1,0,0,1,1,0,0,4
7996,4,1,0,0,0,0,0,0,0,1,0,0,4
7997,4,1,0,,,,,,,,,,
7998,4,1,0,1,1,1,,1,1,1,1,1,0
7999,4,1,0,0,0,0,,0,0,0,0,0,3
8000,4,1,0,0,0,0,0,0,0,0,0,0,1
8001,4,1,0,0,0,0,0,0,1,0,0,0,0
8002,4,1,0,0,0,0,0,0,0,0,0,0,4
8003,4,1,0,0,0,1,1,0,0,1,0,0,5
8004,4,1,0,0,0,0,0,0,0,0,0,0,3
8005,4,1,0,0,0,0,1,0,0,0,0,0,0
8006,4,1,0,,,,,,,,,,
8007,4,1,0,0,1,1,1,1,1,1,0,0,2
8008,4,1,0,0,0,0,0,0,0,0,0,0,2
8009,4,1,0,,,,,,,,,,
8010,4,1,0,0,0,0,0,0,0,0,0,0,5
8011,4,1,0,1,1,1,1,1,1,1,1,1,0
8012,4,1,0,0,0,0,,0,0,0,0,0,1
8013,4,1,0,1,1,1,1,1,1,1,1,1,2
8014,4,1,0,0,0,0,0,0,0,1,0,0,3
8015,4,1,0,0,0,0,,0,0,0,0,0,5
8016,4,1,0,0,0,0,0,0,0,0,0,0,5
8017,4,1,0,0,0,0,0,0,0,0,0,0,4
8018,4,1,0,1,1,1,,1,1,1,1,1,1
8019,4,1,0,,,,,,,,,,
8020,4,1,0,0,0,0,0,0,0,0,0,0,5
8021,4,1,0,1,1,1,,1,1,1,1,1,1
8022,4,1,0,,,,,,,,,,
8023,4,1,0,1,0,1,,0,1,1,1,1,2
8024,4,1,0,0,0,0,0,0,0,0,0,0,4
8025,4,1,0,1,1,1,0,1,0,1,1,0,4
8026,4,1,0,0,0,0,0,0,0,0,0,0,5
8027,4,1,0,1,1,1,1,1,1,1,1,1,2
8028,4,1,0,0,0,1,1,0,1,1,0,0,4
8029,4,1,0,0,0,0,0,0,0,0,0,0,2
8030,4,1,0,0,0,0,0,0,1,1,0,0,1
8031,4,1,0,0,0,0,1,0,0,0,0,0,5
8032,4,1,0,0,0,1,0,1,1,0,0,0,4
8033,4,1,0,,,,0,,,,,,
8034,4,1,0,0,0,0,,0,0,0,0,0,5
8035,4,1,0,0,1,1,,0,1,1,0,0,2
8036,4,1,0,0,0,0,,1,1,1,0,0,1
8037,4,1,0,0,0,0,,0,0,1,0,0,4
8038,4,1,0,,,,,,,,,,
8039,4,1,0,0,0,0,0,0,0,1,0,0,2
8040,4,1,0,,,,,,,,,,
8041,4,1,0,0,0,0,1,0,1,0,0,0,3
8042,4,1,0,0,0,1,0,0,1,1,0,0,5
